decision_week,brand,finished_good_sku,sales_channel,lag_1,lag_4,roll_4,roll_8,sales_std_4,recent_trend,growth_ratio,lag1_vs_lag4,promo_flag,promo_uplift,week_sin,week_cos,brand_code,sku_type_code,channel_code,actual_4w
15,AquaMuse,AM_BASIC_TONER,D2C,178.0,216.0,225.25,234.25,39.15247970009893,-9.0,0.9615795090715048,0.8240740740740741,0,0.0,0.9709418174260521,-0.2393156642875575,0,0,1,1251.0
15,AquaMuse,AM_BASIC_TONER,Domestic_Retail,300.0,150.0,238.25,243.375,67.27245597815894,-5.125,0.9789419619928095,2.0,0,0.0,0.9709418174260521,-0.2393156642875575,0,0,2,1025.0
15,AquaMuse,AM_BASIC_TONER,Japan_Offline,85.0,185.0,149.5,144.375,66.54071435344429,5.125,1.0354978354978355,0.4594594594594595,0,0.0,0.9709418174260521,-0.2393156642875575,0,0,3,593.0
15,AquaMuse,AM_BUNDLE_KIT,Amazon_US,113.0,48.0,85.0,89.875,27.043175355962425,-4.875,0.9457579972183588,2.3541666666666665,0,0.0,0.9709418174260521,-0.2393156642875575,0,1,0,375.0
15,AquaMuse,AM_BUNDLE_KIT,D2C,160.0,98.0,131.75,206.625,32.92795165205357,-74.875,0.6376285541439807,1.6326530612244898,1,0.482,0.9709418174260521,-0.2393156642875575,0,1,1,1103.0
15,AquaMuse,AM_BUNDLE_KIT,Domestic_Retail,135.0,251.0,142.25,147.625,75.43374576408094,-5.375,0.9635901778154107,0.5378486055776892,1,1.068,0.9709418174260521,-0.2393156642875575,0,1,2,623.0
15,AquaMuse,AM_BUNDLE_KIT,Japan_Offline,168.0,101.0,121.5,121.625,44.87389738663969,-0.125,0.998972250770812,1.6633663366336633,0,0.0,0.9709418174260521,-0.2393156642875575,0,1,3,292.0
15,GlowLab,GL_HERO_SERUM,Amazon_US,349.0,741.0,517.5,380.375,165.23215990438015,137.125,1.360499507065396,0.4709851551956815,0,0.0,0.9709418174260521,-0.2393156642875575,1,3,0,1620.0
15,GlowLab,GL_HERO_SERUM,D2C,532.0,491.0,538.5,455.0,54.33537828462533,83.5,1.1835164835164835,1.0835030549898168,0,0.0,0.9709418174260521,-0.2393156642875575,1,3,1,2755.0
15,GlowLab,GL_HERO_SERUM,Domestic_Retail,481.0,528.0,498.0,423.375,38.961519477556536,74.625,1.1762621789193977,0.9109848484848485,1,0.565,0.9709418174260521,-0.2393156642875575,1,3,2,2376.0
15,GlowLab,GL_HERO_SERUM,Japan_Offline,284.0,368.0,299.75,271.625,68.54864452829585,28.125,1.1035434882650714,0.7717391304347826,0,0.0,0.9709418174260521,-0.2393156642875575,1,3,3,1368.0
15,GlowLab,GL_NEW_AMPOULE,Amazon_US,171.0,206.0,181.5,164.875,17.019596548292952,16.625,1.1008339651250947,0.8300970873786407,0,0.0,0.9709418174260521,-0.2393156642875575,1,4,0,667.0
15,GlowLab,GL_NEW_AMPOULE,D2C,247.0,196.0,211.25,179.375,77.28895997057622,31.875,1.1777003484320558,1.260204081632653,0,0.0,0.9709418174260521,-0.2393156642875575,1,4,1,1524.0
15,GlowLab,GL_NEW_AMPOULE,Domestic_Retail,171.0,502.0,247.0,271.625,170.1587494077222,-24.625,0.9093419236079153,0.34063745019920316,0,0.0,0.9709418174260521,-0.2393156642875575,1,4,2,809.0
15,GlowLab,GL_NEW_AMPOULE,Japan_Offline,103.0,84.0,140.25,128.75,56.27536465156548,11.5,1.0893203883495146,1.2261904761904763,0,0.0,0.9709418174260521,-0.2393156642875575,1,4,3,872.0
15,PureLeaf,PL_GLOBAL_CREAM,Amazon_US,216.0,154.0,163.25,172.5,39.05018139095729,-9.25,0.946376811594203,1.4025974025974026,1,0.741,0.9709418174260521,-0.2393156642875575,2,2,0,632.0
15,PureLeaf,PL_GLOBAL_CREAM,D2C,283.0,208.0,225.25,198.5,43.59950305527192,26.75,1.1347607052896724,1.3605769230769231,0,0.0,0.9709418174260521,-0.2393156642875575,2,2,1,966.0
15,PureLeaf,PL_GLOBAL_CREAM,Domestic_Retail,184.0,157.0,181.75,170.25,48.030372335290785,11.5,1.0675477239353892,1.1719745222929936,1,0.313,0.9709418174260521,-0.2393156642875575,2,2,2,774.0
15,PureLeaf,PL_GLOBAL_CREAM,Japan_Offline,136.0,112.0,119.25,111.125,13.200378782444071,8.125,1.0731158605174353,1.2142857142857142,0,0.0,0.9709418174260521,-0.2393156642875575,2,2,3,640.0
15,PureLeaf,PL_SLOW_MASK,Amazon_US,27.0,0.0,17.0,10.375,11.916375287812984,6.625,1.6385542168674698,27.0,0,0.0,0.9709418174260521,-0.2393156642875575,2,5,0,0.0
15,PureLeaf,PL_SLOW_MASK,D2C,0.0,21.0,10.75,27.0,12.419742348374243,-16.25,0.39814814814814814,0.0,0,0.0,0.9709418174260521,-0.2393156642875575,2,5,1,105.0
15,PureLeaf,PL_SLOW_MASK,Domestic_Retail,80.0,35.0,37.5,30.5,32.78719262151001,7.0,1.2295081967213115,2.2857142857142856,0,0.0,0.9709418174260521,-0.2393156642875575,2,5,2,254.0
15,PureLeaf,PL_SLOW_MASK,Japan_Offline,24.0,18.0,15.5,10.5,10.016652800877806,5.0,1.4761904761904763,1.3333333333333333,0,0.0,0.9709418174260521,-0.2393156642875575,2,5,3,60.0
16,AquaMuse,AM_BASIC_TONER,Amazon_US,199.0,206.0,187.25,219.375,20.35313243704762,-32.125,0.8535612535612536,0.9660194174757282,0,0.0,0.9350162426854148,-0.35460488704253545,0,0,0,739.0
16,AquaMuse,AM_BASIC_TONER,D2C,265.0,235.0,237.5,233.25,42.79018579066924,4.25,1.0182207931404073,1.127659574468085,0,0.0,0.9350162426854148,-0.35460488704253545,0,0,1,1328.0
16,AquaMuse,AM_BASIC_TONER,Domestic_Retail,196.0,223.0,249.75,228.5,48.4587453407535,21.25,1.0929978118161925,0.8789237668161435,0,0.0,0.9350162426854148,-0.35460488704253545,0,0,2,982.0
16,AquaMuse,AM_BASIC_TONER,Japan_Offline,155.0,103.0,142.0,145.25,62.79065747917175,-3.25,0.9776247848537005,1.5048543689320388,0,0.0,0.9350162426854148,-0.35460488704253545,0,0,3,544.0
16,AquaMuse,AM_BUNDLE_KIT,Amazon_US,199.0,89.0,122.75,106.625,52.02803731322821,16.125,1.1512309495896835,2.235955056179775,0,0.0,0.9350162426854148,-0.35460488704253545,0,1,0,378.0
16,AquaMuse,AM_BUNDLE_KIT,D2C,205.0,160.0,158.5,207.375,39.230090491865774,-48.875,0.7643158529234478,1.28125,1,0.556,0.9350162426854148,-0.35460488704253545,0,1,1,998.0
16,AquaMuse,AM_BUNDLE_KIT,Domestic_Retail,121.0,96.0,109.75,147.125,22.141589825484502,-37.375,0.745964316057774,1.2604166666666667,0,0.0,0.9350162426854148,-0.35460488704253545,0,1,2,645.0
16,AquaMuse,AM_BUNDLE_KIT,Japan_Offline,58.0,148.0,110.75,122.0,55.349646189775555,-11.25,0.9077868852459017,0.3918918918918919,0,0.0,0.9350162426854148,-0.35460488704253545,0,1,3,185.0
16,GlowLab,GL_HERO_SERUM,Amazon_US,211.0,458.0,385.0,392.625,136.22285662350006,-7.625,0.9805794333014963,0.4606986899563319,0,0.0,0.9350162426854148,-0.35460488704253545,1,3,0,1591.0
16,GlowLab,GL_HERO_SERUM,D2C,425.0,515.0,522.0,482.125,78.30283094073505,39.875,1.0827067669172932,0.8252427184466019,0,0.0,0.9350162426854148,-0.35460488704253545,1,3,1,2452.0
16,GlowLab,GL_HERO_SERUM,Domestic_Retail,354.0,451.0,454.5,421.5,74.87990384609222,33.0,1.0782918149466192,0.7849223946784922,0,0.0,0.9350162426854148,-0.35460488704253545,1,3,2,2103.0
16,GlowLab,GL_HERO_SERUM,Japan_Offline,357.0,211.0,297.0,293.625,65.02819901140323,3.375,1.0114942528735633,1.6919431279620853,0,0.0,0.9350162426854148,-0.35460488704253545,1,3,3,1552.0
16,GlowLab,GL_NEW_AMPOULE,Amazon_US,110.0,169.0,157.5,166.375,32.026031078899955,-8.875,0.946656649135988,0.650887573964497,1,0.273,0.9350162426854148,-0.35460488704253545,1,4,0,550.0
16,GlowLab,GL_NEW_AMPOULE,D2C,223.0,111.0,218.0,196.625,76.68985156677077,21.375,1.108709472345836,2.009009009009009,0,0.0,0.9350162426854148,-0.35460488704253545,1,4,1,1315.0
16,GlowLab,GL_NEW_AMPOULE,Domestic_Retail,194.0,153.0,170.0,266.375,17.60681686165901,-96.375,0.6381980290943219,1.2679738562091503,0,0.0,0.9350162426854148,-0.35460488704253545,1,4,2,765.0
16,GlowLab,GL_NEW_AMPOULE,Japan_Offline,145.0,204.0,155.5,139.125,42.540177087862084,16.375,1.1176999101527403,0.7107843137254902,0,0.0,0.9350162426854148,-0.35460488704253545,1,4,3,835.0
16,PureLeaf,PL_GLOBAL_CREAM,Amazon_US,265.0,161.0,191.0,183.5,62.61522711502903,7.5,1.0408719346049047,1.6459627329192548,0,0.0,0.9350162426854148,-0.35460488704253545,2,2,0,751.0
16,PureLeaf,PL_GLOBAL_CREAM,D2C,162.0,230.0,213.75,203.125,54.39592509247973,10.625,1.0523076923076924,0.7043478260869566,0,0.0,0.9350162426854148,-0.35460488704253545,2,2,1,1006.0
16,PureLeaf,PL_GLOBAL_CREAM,Domestic_Retail,276.0,248.0,211.5,184.375,62.31907145221811,27.125,1.1471186440677965,1.1129032258064515,0,0.0,0.9350162426854148,-0.35460488704253545,2,2,2,647.0
16,PureLeaf,PL_GLOBAL_CREAM,Japan_Offline,186.0,123.0,137.75,115.625,34.432300726691686,22.125,1.1913513513513514,1.5121951219512195,0,0.0,0.9350162426854148,-0.35460488704253545,2,2,3,750.0
16,PureLeaf,PL_SLOW_MASK,Amazon_US,10.0,18.0,19.5,11.625,7.325753658611969,7.875,1.6774193548387097,0.5555555555555556,1,0.552,0.9350162426854148,-0.35460488704253545,2,5,0,73.0
16,PureLeaf,PL_SLOW_MASK,D2C,0.0,0.0,5.5,27.0,11.000000000000027,-21.5,0.2037037037037037,0.0,0,0.0,0.9350162426854148,-0.35460488704253545,2,5,1,130.0
16,PureLeaf,PL_SLOW_MASK,Domestic_Retail,0.0,0.0,28.75,30.5,37.94184145944071,-1.75,0.9426229508196722,0.0,1,0.621,0.9350162426854148,-0.35460488704253545,2,5,2,125.0
16,PureLeaf,PL_SLOW_MASK,Japan_Offline,40.0,1.0,21.0,13.875,16.062378404209007,7.125,1.5135135135135136,40.0,0,0.0,0.9350162426854148,-0.35460488704253545,2,5,3,44.0
17,AquaMuse,AM_BASIC_TONER,Amazon_US,204.0,184.0,186.75,194.625,19.75474626513841,-7.875,0.9595375722543352,1.108695652173913,0,0.0,0.8854560256532099,-0.4647231720437685,0,0,0,742.0
17,AquaMuse,AM_BASIC_TONER,D2C,197.0,272.0,228.0,222.25,47.49034989693512,5.75,1.0258717660292462,0.7242647058823529,0,0.0,0.8854560256532099,-0.4647231720437685,0,0,1,1227.0
17,AquaMuse,AM_BASIC_TONER,Domestic_Retail,209.0,280.0,246.25,235.75,51.448194007823695,10.5,1.0445387062566278,0.7464285714285714,0,0.0,0.8854560256532099,-0.4647231720437685,0,0,2,1136.0
17,AquaMuse,AM_BASIC_TONER,Japan_Offline,181.0,225.0,161.5,147.0,58.61456019340815,14.5,1.098639455782313,0.8044444444444444,1,0.175,0.8854560256532099,-0.4647231720437685,0,0,3,507.0
17,AquaMuse,AM_BUNDLE_KIT,Amazon_US,107.0,90.0,127.25,96.125,48.81512743675537,31.125,1.3237971391417425,1.1888888888888889,0,0.0,0.8854560256532099,-0.4647231720437685,0,1,0,520.0
17,AquaMuse,AM_BUNDLE_KIT,D2C,225.0,109.0,174.75,152.25,51.577611422011174,22.5,1.1477832512315271,2.0642201834862384,0,0.0,0.8854560256532099,-0.4647231720437685,0,1,1,820.0
17,AquaMuse,AM_BUNDLE_KIT,Domestic_Retail,64.0,87.0,101.75,140.25,32.242570203588485,-38.5,0.7254901960784313,0.735632183908046,1,0.847,0.8854560256532099,-0.4647231720437685,0,1,2,508.0
17,AquaMuse,AM_BUNDLE_KIT,Japan_Offline,146.0,69.0,110.25,103.0,54.90825681686378,7.25,1.0703883495145632,2.1159420289855073,0,0.0,0.8854560256532099,-0.4647231720437685,0,1,3,181.0
17,GlowLab,GL_HERO_SERUM,Amazon_US,438.0,522.0,380.0,424.75,132.97869503545795,-44.75,0.8946439081812831,0.8390804597701149,1,0.192,0.8854560256532099,-0.4647231720437685,1,3,0,1563.0
17,GlowLab,GL_HERO_SERUM,D2C,876.0,616.0,612.25,562.5,192.4237944399462,49.75,1.0884444444444445,1.422077922077922,0,0.0,0.8854560256532099,-0.4647231720437685,1,3,1,2477.0
17,GlowLab,GL_HERO_SERUM,Domestic_Retail,732.0,532.0,524.75,481.625,157.1355571897505,43.125,1.0895406177004932,1.3759398496240602,0,0.0,0.8854560256532099,-0.4647231720437685,1,3,2,1790.0
17,GlowLab,GL_HERO_SERUM,Japan_Offline,303.0,336.0,320.0,309.0,32.710854467592206,11.0,1.035598705501618,0.9017857142857143,0,0.0,0.8854560256532099,-0.4647231720437685,1,3,3,1382.0
17,GlowLab,GL_NEW_AMPOULE,Amazon_US,229.0,180.0,172.5,185.5,48.84328681268968,-13.0,0.9299191374663073,1.2722222222222221,0,0.0,0.8854560256532099,-0.4647231720437685,1,4,0,444.0
17,GlowLab,GL_NEW_AMPOULE,D2C,401.0,291.0,290.5,230.625,78.864863321169,59.875,1.2596205962059621,1.3780068728522337,1,0.478,0.8854560256532099,-0.4647231720437685,1,4,1,1116.0
17,GlowLab,GL_NEW_AMPOULE,Domestic_Retail,166.0,162.0,173.25,276.625,14.31491064123932,-103.375,0.6262991414369634,1.0246913580246915,0,0.0,0.8854560256532099,-0.4647231720437685,1,4,2,774.0
17,GlowLab,GL_NEW_AMPOULE,Japan_Offline,137.0,170.0,138.75,135.375,27.669176592976758,3.375,1.0249307479224377,0.8058823529411765,1,0.228,0.8854560256532099,-0.4647231720437685,1,4,3,619.0
17,PureLeaf,PL_GLOBAL_CREAM,Amazon_US,112.0,122.0,178.75,180.875,74.16816477887711,-2.125,0.9882515549412578,0.9180327868852459,1,0.396,0.8854560256532099,-0.4647231720437685,2,2,0,687.0
17,PureLeaf,PL_GLOBAL_CREAM,D2C,135.0,180.0,190.0,180.0,64.69930447848724,10.0,1.0555555555555556,0.75,1,0.554,0.8854560256532099,-0.4647231720437685,2,2,1,927.0
17,PureLeaf,PL_GLOBAL_CREAM,Domestic_Retail,226.0,138.0,206.0,190.375,58.901046962964365,15.625,1.082074852265266,1.6376811594202898,0,0.0,0.8854560256532099,-0.4647231720437685,2,2,2,643.0
17,PureLeaf,PL_GLOBAL_CREAM,Japan_Offline,95.0,106.0,130.75,117.125,40.7052412677614,13.625,1.1163287086446105,0.8962264150943396,0,0.0,0.8854560256532099,-0.4647231720437685,2,2,3,640.0
17,PureLeaf,PL_SLOW_MASK,Amazon_US,0.0,23.0,15.0,9.75,12.355835328567093,5.25,1.5384615384615385,0.0,0,0.0,0.8854560256532099,-0.4647231720437685,2,5,0,106.0
17,PureLeaf,PL_SLOW_MASK,D2C,66.0,22.0,22.0,22.75,31.112698372208097,-0.75,0.967032967032967,3.0,1,0.361,0.8854560256532099,-0.4647231720437685,2,5,1,130.0
17,PureLeaf,PL_SLOW_MASK,Domestic_Retail,129.0,35.0,61.0,43.0,55.92256551101115,18.0,1.4186046511627908,3.6857142857142855,0,0.0,0.8854560256532099,-0.4647231720437685,2,5,2,52.0
17,PureLeaf,PL_SLOW_MASK,Japan_Offline,16.0,19.0,24.75,15.875,10.688779163215967,8.875,1.5590551181102361,0.8421052631578947,0,0.0,0.8854560256532099,-0.4647231720437685,2,5,3,53.0
18,AquaMuse,AM_BASIC_TONER,Amazon_US,168.0,160.0,182.75,189.25,21.99052826408073,-6.5,0.9656538969616909,1.05,0,0.0,0.8229838658936565,-0.5680647467311557,0,0,0,741.0
18,AquaMuse,AM_BASIC_TONER,D2C,330.0,178.0,242.5,238.5,69.26519087295334,4.0,1.0167714884696017,1.853932584269663,0,0.0,0.8229838658936565,-0.5680647467311557,0,0,1,1042.0
18,AquaMuse,AM_BASIC_TONER,Domestic_Retail,274.0,300.0,244.75,230.875,50.208730980444685,13.875,1.0600974553329723,0.9133333333333333,0,0.0,0.8229838658936565,-0.5680647467311557,0,0,2,1034.0
18,AquaMuse,AM_BASIC_TONER,Japan_Offline,180.0,85.0,150.25,150.375,45.132213181569846,-0.125,0.999168744804655,2.1176470588235294,0,0.0,0.8229838658936565,-0.5680647467311557,0,0,3,532.0
18,AquaMuse,AM_BUNDLE_KIT,Amazon_US,76.0,113.0,123.75,99.125,52.721753890906676,24.625,1.2484237074401008,0.672566371681416,1,0.933,0.8229838658936565,-0.5680647467311557,0,1,0,559.0
18,AquaMuse,AM_BUNDLE_KIT,D2C,321.0,160.0,227.75,182.125,67.84971137251294,45.625,1.2505147563486616,2.00625,0,0.0,0.8229838658936565,-0.5680647467311557,0,1,1,1041.0
18,AquaMuse,AM_BUNDLE_KIT,Domestic_Retail,268.0,135.0,147.0,152.625,86.31338250816034,-5.625,0.9631449631449631,1.9851851851851852,0,0.0,0.8229838658936565,-0.5680647467311557,0,1,2,529.0
18,AquaMuse,AM_BUNDLE_KIT,Japan_Offline,66.0,168.0,109.5,101.125,55.67465012612713,8.375,1.0828182941903586,0.39285714285714285,0,0.0,0.8229838658936565,-0.5680647467311557,0,1,3,214.0
18,GlowLab,GL_HERO_SERUM,Amazon_US,502.0,349.0,375.0,445.75,126.05554331325533,-70.75,0.8412787436904094,1.4383954154727794,0,0.0,0.8229838658936565,-0.5680647467311557,1,3,0,1845.0
18,GlowLab,GL_HERO_SERUM,D2C,605.0,532.0,609.5,572.875,192.43093999320033,36.625,1.0639319223216235,1.137218045112782,0,0.0,0.8229838658936565,-0.5680647467311557,1,3,1,2225.0
18,GlowLab,GL_HERO_SERUM,Domestic_Retail,621.0,481.0,547.0,517.5,164.6268507868629,29.5,1.0570048309178743,1.291060291060291,0,0.0,0.8229838658936565,-0.5680647467311557,1,3,2,1712.0
18,GlowLab,GL_HERO_SERUM,Japan_Offline,393.0,284.0,334.25,333.0,49.90240475167501,1.25,1.0037537537537538,1.3838028169014085,1,0.709,0.8229838658936565,-0.5680647467311557,1,3,3,1280.0
18,GlowLab,GL_NEW_AMPOULE,Amazon_US,208.0,171.0,179.5,188.375,52.169595231961175,-8.875,0.9528865295288653,1.2163742690058479,0,0.0,0.8229838658936565,-0.5680647467311557,1,4,0,397.0
18,GlowLab,GL_NEW_AMPOULE,D2C,661.0,247.0,383.0,282.75,201.41499447657816,100.25,1.354553492484527,2.6761133603238867,0,0.0,0.8229838658936565,-0.5680647467311557,1,4,1,1023.0
18,GlowLab,GL_NEW_AMPOULE,Domestic_Retail,194.0,171.0,181.25,237.375,14.863265679744364,-56.125,0.7635597682991048,1.1345029239766082,0,0.0,0.8229838658936565,-0.5680647467311557,1,4,2,629.0
18,GlowLab,GL_NEW_AMPOULE,Japan_Offline,329.0,103.0,178.5,157.125,101.97221843881466,21.375,1.136038186157518,3.1941747572815533,1,0.311,0.8229838658936565,-0.5680647467311557,1,4,3,531.0
18,PureLeaf,PL_GLOBAL_CREAM,Amazon_US,168.0,216.0,190.25,175.75,65.49491074376186,14.5,1.0825035561877667,0.7777777777777778,0,0.0,0.8229838658936565,-0.5680647467311557,2,2,0,618.0
18,PureLeaf,PL_GLOBAL_CREAM,D2C,253.0,283.0,208.25,200.0,70.93365444789471,8.25,1.04125,0.8939929328621908,0,0.0,0.8229838658936565,-0.5680647467311557,2,2,1,791.0
18,PureLeaf,PL_GLOBAL_CREAM,Domestic_Retail,116.0,184.0,200.5,189.75,67.73231626532986,10.75,1.0566534914361,0.6304347826086957,0,0.0,0.8229838658936565,-0.5680647467311557,2,2,2,733.0
18,PureLeaf,PL_GLOBAL_CREAM,Japan_Offline,156.0,136.0,143.25,128.25,38.169577763798564,15.0,1.1169590643274854,1.1470588235294117,0,0.0,0.8229838658936565,-0.5680647467311557,2,2,3,636.0
18,PureLeaf,PL_SLOW_MASK,Amazon_US,0.0,27.0,9.25,9.75,12.737739202856996,-0.5,0.9487179487179487,0.0,0,0.0,0.8229838658936565,-0.5680647467311557,2,5,0,118.0
18,PureLeaf,PL_SLOW_MASK,D2C,0.0,0.0,16.5,22.75,33.00000000000001,-6.25,0.7252747252747253,0.0,0,0.0,0.8229838658936565,-0.5680647467311557,2,5,1,132.0
18,PureLeaf,PL_SLOW_MASK,Domestic_Retail,73.0,80.0,70.5,50.375,53.19461125590324,20.125,1.3995037220843674,0.9125,0,0.0,0.8229838658936565,-0.5680647467311557,2,5,2,48.0
18,PureLeaf,PL_SLOW_MASK,Japan_Offline,0.0,24.0,20.0,15.875,16.653327995729057,4.125,1.2598425196850394,0.0,0,0.0,0.8229838658936565,-0.5680647467311557,2,5,3,49.0
19,AquaMuse,AM_BASIC_TONER,Amazon_US,219.0,199.0,197.5,188.75,21.42428528562855,8.75,1.0463576158940397,1.100502512562814,0,0.0,0.7485107481711013,-0.663122658240795,0,0,0,745.0
19,AquaMuse,AM_BASIC_TONER,D2C,439.0,265.0,307.75,266.5,102.9801760858208,41.25,1.1547842401500938,1.6566037735849057,0,0.0,0.7485107481711013,-0.663122658240795,0,0,1,985.0
19,AquaMuse,AM_BASIC_TONER,Domestic_Retail,324.0,196.0,250.75,244.5,59.57278461400529,6.25,1.025562372188139,1.653061224489796,1,0.233,0.7485107481711013,-0.663122658240795,0,0,2,1121.0
19,AquaMuse,AM_BASIC_TONER,Japan_Offline,115.0,155.0,157.75,153.625,30.93406967514406,4.125,1.0268510984540276,0.7419354838709677,0,0.0,0.7485107481711013,-0.663122658240795,0,0,3,572.0
19,AquaMuse,AM_BUNDLE_KIT,Amazon_US,108.0,199.0,122.5,103.75,53.11936244597319,18.75,1.180722891566265,0.542713567839196,0,0.0,0.7485107481711013,-0.663122658240795,0,1,0,582.0
19,AquaMuse,AM_BUNDLE_KIT,D2C,230.0,205.0,245.25,188.5,51.642198507292896,56.75,1.3010610079575597,1.1219512195121952,0,0.0,0.7485107481711013,-0.663122658240795,0,1,1,846.0
19,AquaMuse,AM_BUNDLE_KIT,Domestic_Retail,89.0,121.0,135.5,138.875,91.36191766814004,-3.375,0.9756975697569757,0.7355371900826446,1,0.901,0.7485107481711013,-0.663122658240795,0,1,2,466.0
19,AquaMuse,AM_BUNDLE_KIT,Japan_Offline,33.0,58.0,75.75,98.625,48.89700058967491,-22.875,0.7680608365019012,0.5689655172413793,0,0.0,0.7485107481711013,-0.663122658240795,0,1,3,248.0
19,GlowLab,GL_HERO_SERUM,Amazon_US,295.0,211.0,361.5,439.5,132.49528293490297,-78.0,0.8225255972696246,1.3981042654028435,0,0.0,0.7485107481711013,-0.663122658240795,1,3,0,2241.0
19,GlowLab,GL_HERO_SERUM,D2C,639.0,425.0,636.25,587.375,185.37417116020595,48.875,1.083209193445414,1.5035294117647058,0,0.0,0.7485107481711013,-0.663122658240795,1,3,1,2084.0
19,GlowLab,GL_HERO_SERUM,Domestic_Retail,551.0,354.0,564.5,531.25,158.89304578866884,33.25,1.0625882352941176,1.5564971751412429,0,0.0,0.7485107481711013,-0.663122658240795,1,3,2,1742.0
19,GlowLab,GL_HERO_SERUM,Japan_Offline,439.0,357.0,373.0,336.375,57.48043145279962,36.625,1.1088814567075436,1.2296918767507004,0,0.0,0.7485107481711013,-0.663122658240795,1,3,3,1387.0
19,GlowLab,GL_NEW_AMPOULE,Amazon_US,137.0,110.0,171.0,176.25,56.59799760886716,-5.25,0.9702127659574468,1.2454545454545454,0,0.0,0.7485107481711013,-0.663122658240795,1,4,0,463.0
19,GlowLab,GL_NEW_AMPOULE,D2C,255.0,223.0,385.0,298.125,199.64635400293858,86.875,1.2914046121593292,1.1434977578475336,0,0.0,0.7485107481711013,-0.663122658240795,1,4,1,959.0
19,GlowLab,GL_NEW_AMPOULE,Domestic_Retail,230.0,194.0,196.0,221.5,26.229754097208005,-25.5,0.8848758465011287,1.1855670103092784,0,0.0,0.7485107481711013,-0.663122658240795,1,4,2,576.0
19,GlowLab,GL_NEW_AMPOULE,Japan_Offline,211.0,145.0,205.5,172.875,88.75997596514621,32.625,1.1887201735357917,1.4551724137931035,1,0.459,0.7485107481711013,-0.663122658240795,1,4,3,447.0
19,PureLeaf,PL_GLOBAL_CREAM,Amazon_US,206.0,265.0,187.75,175.5,64.36549282547806,12.25,1.0698005698005697,0.7773584905660378,0,0.0,0.7485107481711013,-0.663122658240795,2,2,0,740.0
19,PureLeaf,PL_GLOBAL_CREAM,D2C,271.0,162.0,205.25,215.25,66.85494247498335,-10.0,0.9535423925667829,1.6728395061728396,0,0.0,0.7485107481711013,-0.663122658240795,2,2,1,617.0
19,PureLeaf,PL_GLOBAL_CREAM,Domestic_Retail,298.0,276.0,229.0,205.375,81.13363462009247,23.625,1.1150334753499695,1.0797101449275361,0,0.0,0.7485107481711013,-0.663122658240795,2,2,2,864.0
19,PureLeaf,PL_GLOBAL_CREAM,Japan_Offline,200.0,186.0,159.25,139.25,46.60025035698127,20.0,1.1436265709156195,1.075268817204301,0,0.0,0.7485107481711013,-0.663122658240795,2,2,3,593.0
19,PureLeaf,PL_SLOW_MASK,Amazon_US,0.0,10.0,2.5,9.75,4.999999999999998,-7.25,0.2564102564102564,0.0,0,0.0,0.7485107481711013,-0.663122658240795,2,5,0,118.0
19,PureLeaf,PL_SLOW_MASK,D2C,26.0,0.0,23.0,16.875,31.1769145362398,6.125,1.362962962962963,26.0,0,0.0,0.7485107481711013,-0.663122658240795,2,5,1,154.0
19,PureLeaf,PL_SLOW_MASK,Domestic_Retail,4.0,0.0,51.5,44.5,61.58192375472963,7.0,1.1573033707865168,4.0,0,0.0,0.7485107481711013,-0.663122658240795,2,5,2,0.0
19,PureLeaf,PL_SLOW_MASK,Japan_Offline,29.0,40.0,21.25,18.375,17.231270024773753,2.875,1.1564625850340136,0.725,0,0.0,0.7485107481711013,-0.663122658240795,2,5,3,51.0
20,AquaMuse,AM_BASIC_TONER,Amazon_US,153.0,204.0,186.0,186.625,30.692018506445613,-0.625,0.9966510381781648,0.75,0,0.0,0.6631226582407952,-0.7485107481711012,0,0,0,772.0
20,AquaMuse,AM_BASIC_TONER,D2C,285.0,197.0,312.75,275.125,100.67232324063382,37.625,1.1367560199909132,1.4467005076142132,0,0.0,0.6631226582407952,-0.7485107481711012,0,0,1,983.0
20,AquaMuse,AM_BASIC_TONER,Domestic_Retail,218.0,209.0,256.25,253.0,53.54359594448869,3.25,1.0128458498023716,1.0430622009569377,1,0.111,0.6631226582407952,-0.7485107481711012,0,0,2,1267.0
20,AquaMuse,AM_BASIC_TONER,Japan_Offline,117.0,181.0,148.25,145.125,37.25027964100852,3.125,1.0215331610680447,0.6464088397790055,0,0.0,0.6631226582407952,-0.7485107481711012,0,0,3,593.0
20,AquaMuse,AM_BUNDLE_KIT,Amazon_US,84.0,107.0,93.75,108.25,16.214705259938174,-14.5,0.8660508083140878,0.7850467289719626,0,0.0,0.6631226582407952,-0.7485107481711012,0,1,0,571.0
20,AquaMuse,AM_BUNDLE_KIT,D2C,327.0,225.0,275.75,217.125,55.80546568213527,58.625,1.2700057570523893,1.4533333333333334,1,0.798,0.6631226582407952,-0.7485107481711012,0,1,1,832.0
20,AquaMuse,AM_BUNDLE_KIT,Domestic_Retail,202.0,64.0,155.75,132.75,95.93878256471675,23.0,1.1732580037664784,3.15625,0,0.0,0.6631226582407952,-0.7485107481711012,0,1,2,533.0
20,AquaMuse,AM_BUNDLE_KIT,Japan_Offline,47.0,146.0,73.0,91.875,50.51072493375378,-18.875,0.7945578231292517,0.3219178082191781,0,0.0,0.6631226582407952,-0.7485107481711012,0,1,3,355.0
